0;Câu 0; Mong Ứng Dụng Giúp Ích Được Cho Bạn;YES;OKE; OKE;TRUE;D
2;Câu 37; Chiến thắng nào dưới đây của quân dân ta đã buộc Mĩ phải kí Hiệp định Pa-ri năm 1973 về chấm dứt chiến tranh ở Việt Nam ?;A. Chiến thắng Ấp Bắc (Mĩ Tho).;B. Chiến thắng Vạn Tường (Quảng Ngãi).;C. Chiến thắng Điện Biên Phủ trên không”.;D. Tổng tiến công và nổi dậy Tết Mậu Thân 1968.;C
2;Câu 38; Căn cứ để Bộ Chính trị Trung ương Đảng đề ra kế hoạch giải phóng hoàn toàn miền Nam cuối năm 1974 - đầu năm 1975 là;A. quân đội Sài Gòn mất chỗ dựa sau Hiệp định Pa-ri năm 1973.;B. quân đội Sài Gòn bắt đầu khủng hoảng và suy yếu sau Hiệp định Pa-ri năm 1973.;C. tình hình ở miền Nam bắt đầu có lợi cho cách mạng sau Hiệp định Pa-ri năm 1973.;D. so sánh lực lượng ở miền Nam thay đổi mau lẹ có lợi cho cách mạng.;D
2;Câu 39; Trong đường lối đổi mới (1986), Đảng ta chủ trương lấy đổi mới kinh tế là trọng tâm vì;A. hàng hóa trên thị trường khan hiếm.;B. nhu cầu giải quyết việc làm cho nhân dân.;C, đất nước đang khủng hoảng kinh tế trầm trọng.;D. đất nước đang thiếu lương thực trầm trọng.;C
2;Câu 40; Nhân tố hàng đầu đảm bảo thắng lợi của cách mạng Việt Nam từ năm 1930 đến nay là;A. sự lãnh đạo của Đảng Cộng sản Việt Nam.;B. kết hợp sức mạnh dân tộc và sức mạnh thời đại.;C. nắm vững ngọn cờ độc lập dân tộc và chủ nghĩa xã hội.;D. không ngừng củng cố tăng cường khối đại đoàn kết dân tộc.;A
3;Câu 1; “Bị ba tầng áp bức bóc lột của thực dân, phong kiến, tư sản người Việt, có quan hệ tự nhiên gắn bó với giai cấp nông dân...” là đặc điểm riêng của giai cấp nào ở Việt Nam sau Chiến tranh thế giới thứ nhất (1919)?;A. Tư sản mại bản. ;B. Tư sản dân tộc. ;C. Địa chủ.;D. Công nhân. ;D
3;Câu 2; Thực hiện Kế hoạch Na-va (1953 - 1954), thực dân Pháp tập trung lực lượng cơ động mạnh ở địa bàn nào?;4. Đồng bằng Bắc Bộ.;B. Nam Trung Bộ.;C. Đồng bằng Nam Bộ.;D. Trung Trung Bộ.;A
3;Câu 3; Một trong những chiến thắng vang dội của quân dân miền Nam trong chiến đấu chống chiến lược“Chiến tranh đặc biệt” của Mĩ (1961 - 1965) là;A. Áp Bắc (Mỹ Tho).;B. Bắc Ái (Ninh Thuận).;C. Vạn Tường (Quảng Ngãi).;D, Mỏ Cày (Bến Tre).;A
3;Câu 4; Năm 1961, Liên Xô là nước đầu tiên trên thế giới đưa nhà du hành vũ trụ Ga-ga-rin;A. khám phá Sao Mộc.;B, khám phá Sao Hỏa.;C. lên Mặt Trăng.;D. bay vòng quanh Trái Đất. ;D
3;Câu 5; Quân đội nào được Mĩ sử dụng như lực lượng xung kích để thực hiện âm mưu “Dùng người Đông Dương đánh người Đông Dương” trong chiến lược “Đông Dương hóa chiến tranh” (1969 - 1973)?;A. Quân đội Cam-pu-chia.;B Quân đội Sài Gòn.;C. Quân đội Lào.;D. Quân đội đồng minh,;B
3;Câu 6; Đại hội đại biểu toàn quốc lần thứ III của Đảng Lao động Việt Nam (9 - 1960) xác định cách mạng xã hội chủ nghĩa ở miền Bắc có vai trò;A. quan trọng đối với sự nghiệp cách mạng thế giới.;B. quyết định nhất đối với sự phát triển của cách mạng Việt Nam.;C. hỗ trợ sự nghiệp giải phóng miền Nam, Lào, Cam-pu-chia.;D. quyết định trực tiếp đối với sự nghiệp giải phóng miền Nam,;B
3;Câu 7; Tháng 2 - 1976, Hiệp hội các quốc gia Đông Nam Á (ASEAN) đã diễn ra sự kiện quan trọng nào?;A. Cam-pu-chia gia nhập ASEAN.;B. Mi-an-ma gia nhập ASEAN,;C. Kí kết Hiệp ước thân thiện và hợp tác (Hiệp ước Ba-li).;D. Thành lập Diễn đàn khu vực Đông Nam Á (ARF).;C
3;Câu 8; Những thập niên gần đây, Ăn Độ đang cố gắng vươn lên hàng các cường quốc về lĩnh vực nào?;A. Công nghệ phần mềm.;C. Công nghiệp nhẹ.;B, Công nghiệp nặng.;D. Thiết bị giao thông.;A
3;Câu 9; Theo thỏa thuận quy định của Hội nghị I-an-ta (2 - 1945), cường quốc nào chiếm đóng và kiềm soát vùng Đông nước Đức, Đông Âu?;A. Mĩ;B. Pháp.;C. Liên Xô.;D. Anh.;C
3;Câu 10; Năm 1945, lực lượng quân đội trong phe Đồng minh kéo vào miền Bắc nước ta với danh nghĩa giải giáp phát xít Nhật là;A. quân Anh.;B. Hồng quân Liên Xô.;C. quân Tưởng Giới Thạch.;D. quân Mĩ.;C
3;Câu 11; Khu giải phóng Việt Bắc ra đời vào tháng 6 -1945 gồm những tỉnh nào?;A. Cao Bằng, Vĩnh Phúc, Lạng Sơn, Hà Giang, Tuyên Quang, Thái Nguyên.;B. Cao Bằng, Bắc Kạn, Lạng Sơn, Tuyên Quang, Thái Nguyên, Hòa Bình.;C. Cao Bằng, Bắc Kạn, Tuyên Quang, Hà Giang, Thái Nguyên, Lào Cai.;D.Cao Bằng, Bắc Kạn, Lạng Sơn, Hà Giang, Tuyên Quang, Thái Nguyên. ;D
3;Câu 12; Ai là người soạn thảo Luận cương chính trị của Đảng Cộng sản Đông Dương (10 – 1930)?;A. Nguyễn Đức Cảnh,;B. Nguyễn Văn Cừ.;C. Lê Hồng Phong.;D, Trần Phú. ;D
3;Câu 13; Lực lượng chủ yếu tham gia phong trào cách mạng 1930 - 1931 ở Việt Nam là;A. binh lính và nông dân.;B. công nhân và nông dân.;C. tư sản và địa chủ.;D, tự sản và tiểu tư sản.;B
3;Câu 14; Trong phong trào giải phóng dân tộc ở Mĩ La-tinh sau Chiến tranh thế giới thứ hai, quốc gia nào được mệnh danh là “Hòn đảo anh hùng”?;A. Xan-va-do.;B. Ha-i-ti.;C. Mê-hi-cô.;D. Cu-ba. ;D
3;Câu 15; Trong thời kì 1954 - 1975, thắng lợi nào đã buộc Mĩ phải tuyên bố “phi Mĩ hóa” chiến tranh xâm lược ở Việt Nam?;A. Tổng tiến công và nổi dậy Xuân Mậu Thân (1968).;B. Trận “Điện Biên Phủ trên không” (12 - 1972).;C. “Phong trào hòa bình” (8 - 1954).;D. Phong trào “Đồng khởi” (1959 1960).;A
3;Câu 16; Tháng 6 - 1950, Trung ương Đảng, Chính phủ nước Việt Nam Dân chủ Cộng hòa quyết định mở chiến dịch Biên giới nhằm mục đích gì?;A. Tiêu diệt một bộ phận lực lượng dịch, khai thông biên giới Việt - Trung.;B. Bao vây, giam chân thực dân Pháp ở các đô thị phía Bắc vĩ tuyến 16.;C. Buộc Pháp phải chấm dứt cuộc chiến tranh xâm lược ở Việt Nam,;D. Buộc thực dân Pháp phải bị động phân tán lực lượng đối phó với ta.;A
3;Câu 17; Năm 1919, Nguyễn Ái Quốc đã gửi văn bản nào đến Hội nghị Véc-xai?;A. Tác phẩm Đường Kách mệnh,;B. Tác phẩm Bản án chế độ thực dân Pháp.;C. Bản Yêu sách của nhân dân An Nam.;D. Những bài viết in trên báo Người cùng khổ.;C
3;Câu 18; Phát minh nào sau đây của cuộc cách mạng khoa học - kĩ thuật hiện đại gây ra những hậu quả tiêu cực đối với con người?;A. Chế tạo ra các loại vũ khí hủy diệt.;B. Phát minh ra máy tính điện tử,;C. Tìm ra những nguồn năng lượng mới.;D. “Cách mạng xanh” trong nông nghiệp.;A
3;Câu 19; Trong những năm 1919 - 1925, sự kiện nào sau đây do giai cấp tư sản dân tộc phát động?;A. Cuộc bãi công của thợ máy Ba Son (8 - 1925).;B. Phong trào chấn hưng nội hóa, bài trừ ngoại hóa (1919).;C. Cuộc đấu tranh đòi nhà cầm quyền Pháp thả Phan Bội Châu (1925).;D. Tổ chức đám tang Phan Châu Trinh (1926).;B
3;Câu 20; Từ cuối những năm 70 đến giữa những năm 90 của thế kỉ XX, chủ nghĩa thực dân ở châu Phi chi còn tồn tại dưới hình thức cuối cùng là;A. chế độ độc tài thân Mĩ.;B, chủ nghĩa phát xít.;C. chủ nghĩa thực dân mới.;D. chế độ phân biệt chủng tộc (A-pác-thai). ;D
3;Câu 21; Hiện nay, trụ sở của Hiệp hội các quốc gia Đông Nam Á (ASEAN) đặt ở thành phố nào?;A. Phnôm Pênh (Cam-pu-chia).;B. Hà Nội (Việt Nam).;C. Viêng Chăn (Lào).;D,Gia-các-ta (In-đô-nê-xi-a). ;D
3;Câu 22; Sau đại thắng Xuân 1975, việc hoàn thành thống nhất đất nước về mặt nhà nước ở Việt Nam được đánh dấu bằng kết quả của;A. Đại hội đại biểu toàn quốc lần thứ VI của Đảng (tháng 12 - 1986).;B. Hội nghị Ban chấp hành Trung ương Đảng lần thứ 24 tháng 9 - 1975).;C. Hội nghị Hiệp thương chính trị thống nhất đất nước (tháng 11 - 1975).;D. kì họp thứ nhất Quốc hội khóa VI (tháng 6,7-1976).;D
3;Câu 23; Cuộc kháng chiến toàn quốc chống thực dân Pháp quay lại xâm lược Việt Nam bắt đầu từ sự kiện nào sau đây?;A. Thực dân Pháp kí với Chính phủ Tưởng Giới Thạch Hiệp ước Hoa - Pháp (28 - 2 - 1946).;B. Pháp đánh chiếm một số vị trí quan trọng ở thành phố Hải Phòng (20 - 11 - 1946).;C. Chủ tịch Hồ Chí Minh ra Lời kêu gọi toàn quốc kháng chiến (19 - 12 - 1946).;D. Pháp nổ súng vào quân ta ở thị xã Lạng Sơn (20 - 11 - 1946).;C
3;Câu 24; Nội dung nào sau đây không phải nguyên nhân khiến nền kinh tế Mĩ phát triển sau Chiến tranh thế giới thứ hai (1945)?;A. Mĩ được yên ổn sản xuất và bán vũ khí cho các nước tham chiến.;B Mĩ tiến hành các cuộc chiến tranh xâm lược.;C. Mĩ ở xa chiến trường và không bị chiến tranh tàn phá.;D, Mĩ áp dụng các thành tựu khoa học - kĩ thuật hiện đại. ;B
3;Câu 25; Cuộc Tổng tuyển cử ngày 25 - 4 - 1976 đã bầu ra cơ quan quyền lực cao nhất, có quyền lập pháp tối cao của nước Việt Nam thống nhất là;A. Mặt trận Tổ quốc.;B. Hội đồng nhân dân.;C. Chính phủ.;D. Quốc hội.;D
3;Câu 26; Chiến dịch nào đánh dấu kết thúc thắng lợi của cuộc Tổng tiến công và nổi dậy Xuân 1975?;A Chiến dịch Hồ Chí Minh.;B. Chiến dịch Tây Nguyên.;C. Chiến dịch Huế - Đà Nẵng.;D. Chiến dịch Quảng Trị.;A
3;Câu 27; Đông Dương Cộng sản đảng thành lập năm 1929 ở Việt Nam là một tổ chức theo khuynh hướng nào;A. Vô sản;B. Phong kiến.;C. Cải lương.;D. Dân chủ tư sản.;A
3;Câu 28; Trong bối cảnh Chiến tranh lạnh, sự ra đời của tổ chức nào chứng tỏ các nước Tây Âu liên minh chặt chẽ với Mĩ về quân sự?;A. Tổ chức Hiệp ước Vác-sa-va.;B Khối quân sự Bắc Đại Tây Dương (NATO).;C. Cộng đồng than - thép châu Âu.;D. Cộng đồng kinh tế châu Âu (EEC).;B
3;Câu 29; Trong chương trình khai thác lần thứ hai của thực dân Pháp ở Việt Nam, một trong những chính sách làm cho nền kinh tế Việt Nam bị kìm hãm, lệ thuộc vào kinh tế Pháp là;A. chính sách kinh tế chỉ huy”. ;B. hạn chế công nghiệp phát triển, đặc biệt là công nghiệp nặng.;C. đầu tư, phát triển thương nghiệp.;D, hạn chế đầu tư vào đồn điền cao su và khai thác mỏ khoáng sản.;B
3;Câu 30 ( Kết Thúc ); Sự kiện nào sau đây đánh dấu thời cơ cách mạng để Đảng Cộng sản Đông Dương quyết định phát động Tổng khởi nghĩa giành chính quyền trong cả nước (8 - 1945)?;A.Chính phủ Nhật đầu hàng Đồng minh không điều kiện.;B. Mặt trận Nhân dân Pháp lên cầm quyền.;C. Đại hội lần thứ VII Quốc tế Cộng sản họp ở Mát-xcơ-va.;D. Chính phủ Pháp đầu hàng phát xít Đức.;A
4;Câu 1; Năm 1919, Nguyễn Ái Quốc đã gửi văn bản nào đến Hội nghị Véc-xai?;A. Tác phẩm Đường Kách mệnh.;B. Bản Yêu sách của nhân dân An Nam.;C. Những bài viết in trên báo Người cùng khổ.;D. Tác phẩm Bản án chế độ thực dân Pháp. ;B
4;Câu 2; Năm 1961, Liên Xô là nước đầu tiên trên thế giới đưa nhà du hành vũ trụ Ga-ga-rin;A. bay vòng quanh Trái Đất.;B. khám phá Sao Mộc.;C. lên Mặt Trăng.;D, khám phá Sao Hòa.;A
4;Câu 3; Tháng 2 - 1976, Hiệp hội các quốc gia Đông Nam Á (ASEAN) đã diễn ra sự kiện quan trọng nào?;A. Thành lập Diễn đàn khu vực Đông Nam Á (ARF).;B. Cam-pu-chia gia nhập ASEAN.;C. Kí kết Hiệp ước thân thiện và hợp tác (Hiệp ước Ba-li).;D. Mi-an-ma gia nhập ASEAN.;C
4;Câu 4; Trong những năm 1919 - 1925, sự kiện nào sau đây do giai cấp tư sản dân tộc phát động?;A. Tổ chức đám tang Phan Châu Trinh (1926).;B. Phong trào chấn hưng nội hóa, bài trừ ngoại hóa (1919).;C. Cuộc bãi công của thợ máy Ba Son (8 - 1925).;D. Cuộc đấu tranh đòi nhà cầm quyền Pháp thả Phan Bội Châu (1925). ;B
4;Câu 5; Theo thỏa thuận quy định của Hội nghị I-an-ta (2 - 1945), cường quốc nào chiếm đóng và kiểm soát vùng Đông nước Đức, Đông Âu?;A. Pháp.;B. Liên Xô.;C. Anh.;D. Mĩ ;B
4;Câu 6; Từ cuối những năm 70 đến giữa những năm 90 của thế kỉ XX, chủ nghĩa thực dân ở châu Phi chỉ còn tồn tại dưới hình thức cuối cùng là;A. chủ nghĩa phát xít.;B. chế độ độc tài thân Mĩ.;C. chế độ phân biệt chủng tộc (A-các-thai).;D. chủ nghĩa thực dân mới.;C
4;Câu 7; Một trong những chiến thắng vang dội của quân dân miền Nam trong chiến đấu chống chiến lược “Chiến tranh đặc biệt” của Mĩ (1961 - 1965) là;A. Áp Bắc (Mĩ Tho).;B. Mỏ Cày (Bến Tre).;C. Vạn Tường (Quảng Ngãi).;D. Bắc Ái (Ninh Thuận).;A
4;Câu 8; Đại hội đại biểu toàn quốc lần thứ III của Đảng Lao động Việt Nam (9 - 1960) xác định cách mạng xã hội chủ nghĩa ở miền Bắc có vai trò;A. quyết định trực tiếp đối với sự nghiệp giải phóng miền Nam.;B. quyết định nhất đối với sự phát triển của cách mạng Việt Nam.;C. hỗ trợ sự nghiệp giải phóng miền Nam, Lào, Cam-pu-chia.;D. quan trọng đối với sự nghiệp cách mạng thế giới.;B
4;Câu 9; Phát minh nào sau đây của cuộc cách mạng khoa học - kĩ thuật hiện đại gây ra những hậu quả tiêucực đối với con người?;A. “Cách mạng xanh” trong nông nghiệp.;B. Phát minh ra máy tính điện tử.;C. Chế tạo ra các loại vũ khí hủy diệt.;D. Tìm ra những nguồn năng lượng mới. ;C
4;Câu 10; Trong thời kì 1954 - 1975, thắng lợi nào đã buộc Mĩ phải tuyên bố “phi Mĩ hóa” chiến tranh xâm lược ở Việt Nam?;A. Trận “Điện Biên Phủ trên không” (12 - 1972).;B. “Phong trào hòa bình” (8 - 1954).;C. Tổng tiến công và nổi dậy Xuân Mậu Thân (1968).;D. Phong trào “Đồng khởi” (1939 - 1960). ;C
4;Câu 11; Trong phong trào giải phóng dân tộc ở Mĩ La-tinh sau Chiến tranh thế giới thứ hai, quốc gia nào được mệnh danh là “Hòn đảo anh hùng”?;A. Xan-va-do.;B. Mê-hi-cô.;C. Cu-ba.;D. Ha-i-ti. ;C
4;Câu 12; Tháng 6 - 1950, Trung ương Đảng, Chính phủ nước Việt Nam Dân chủ Cộng hòa quyết định mở chiến dịch Biên giới nhằm mục đích gì?;A. Buộc Pháp phải chấm dứt cuộc chiến tranh xâm lược ở Việt Nam.;B. Bao vây, giam chân thực dân Pháp ở các đô thị phía Bắc vĩ tuyến 16.;C. Tiêu diệt một bộ phận lực lượng dịch, khai thông biên giới Việt - Trung.;D. Buộc thực dân Pháp phải bị động phân tán lực lượng đối phó với ta.;C
4;Câu 13; Những thập niên gần đây, Ấn Độ đang cố gắng vươn lên hàng các cường quốc về lĩnh vực nào?;A. Công nghiệp nặng.;B. Thiết bị giao thông.;C. Công nghiệp nhẹ.;D. Công nghệ phần mềm. ;D
4;Câu 14; Quân đội nào được Mĩ sử dụng như lực lượng xung kích để thực hiện âm mưu “Dùng người Đông Dương đánh người Đông Dương” trong chiến lược “Đông Dương hóa chiến tranh” (1969 - 1973)?;A. Quân đội Cam-pu-chia.;B. Quân đội Lào.;C. Quân đội đồng minh.;D. Quân đội Sài Gòn. ;D
4;Câu 15; "Bị ba tầng áp bức bóc lột của thực dân, phong kiến, tư sản người Việt; có quan hệ tự nhiên gắn bó với giai cấp nông dân...” là đặc điểm riêng của giai cấp nào ở Việt Nam sau Chiến tranh thế giới thứ nhất (1919)?;A. Địa chủ.;B. Tư sản dân tộc. ;C. Công nhân.;D. Tư sản mại bản.;C
4;Câu 16; Thực hiện Kế hoạch Na-va (1953 - 1954), thực dân Pháp tập trung lực lượng cơ động mạnh ở địa bàn nào?;A. Nam Trung Bộ.;B. Đồng bằng Nam Bộ.;C. Đồng bằng Bắc Bộ.;D. Trung Trung Bộ.;C
4;Câu 17; Năm 1945, lực lượng quân đội trong phe Đồng minh kéo vào miền Bắc nước ta với danh nghĩa giải giáp phát xít Nhật là;A. quân Mĩ.;B. Hồng quân Liên Xô.;C. quấn Anh.;D. quân Tưởng Giới Thạch. ;D
4;Câu 18; Khu giải phóng Việt Bắc ra đời vào tháng 6 -1945 gồm những tỉnh nào?;A. Cao Bằng, Vĩnh Phúc, Lạng Sơn, Hà Giang, Tuyên Quang, Thái Nguyên.;B. Cao Bằng, Bắc Kạn, Tuyên Quang, Hà Giang, Thái Nguyên, Lào Cai.;C. Cao Bằng, Bắc Kạn, Lạng Sơn, Hà Giang, Tuyên Quang, Thái Nguyên.;D. Cao Bằng, Bắc Kạn, Lạng Sơn, Tuyên Quang, Thái Nguyên, Hòa Bình.;C
4;Câu 19; Ai là người soạn thảo Luận cương chính trị của Đảng Cộng sản Đông Dương (10 - 1930)?;A. Nguyễn Văn Cừ.;B. Lê Hồng Phong.;C. Nguyễn Đức Cảnh.;D. Trần Phú, ;D
4;Câu 20; Lực lượng chủ yếu tham gia phong trào cách mạng 1930 - 1931 ở Việt Nam là;A. công nhân và nông dân.;B. tự sản và địa chủ.;C. tự sản và tiểu tư sản.;D. binh lính và nông dân.;A
4;Câu 21; Trong chương trình khai thác lần thứ hai của thực dân Pháp ở Việt Nam, một trong những chính sách làm cho nền kinh tế Việt Nam bị kìm hãm, lệ thuộc vào kinh tế Pháp là;A. chính sách kinh tế chỉ huy”.;B, hạn chế đầu tư vào đồn điền cao su và khai thác mỏ khoáng sản.;C. đầu tư, phát triển thương nghiệp.;D. hạn chế công nghiệp phát triển, đặc biệt là công nghiệp nặng. ;D
4;Câu 22; Cuộc kháng chiến toàn quốc chống thực dân Pháp quay lại xâm lược Việt Nam bắt đầu từ sự kiện nào sau đây?;A. Pháp đánh chiếm một số vị trí quan trọng ở thành phố Hải Phòng (20 - 11 - 1946).;B. Thực dân Pháp kí với Chính phủ Tưởng Giới Thạch Hiệp ước Hoa - Pháp (28 - 2 - 1946).;C. Pháp nổ súng vào quân ta ở thị xã Lạng Sơn (20 - 11 - 1946).;D. Chủ tịch Hồ Chí Minh ra Lời kêu gọi toàn quốc kháng chiến (19 - 12 - 1946). ;D
4;Câu 23; Nội dung nào sau đây không phải nguyên nhân khiến nền kinh tế Mĩ phát triển sau Chiến tranh thế giới thứ hai (1945)?;A. Mĩ áp dụng các thành tựu khoa học - kĩ thuật hiện đại.;B. Mĩ tiến hành các cuộc chiến tranh xâm lược.;C. Mĩ được yên ổn sản xuất và bán vũ khí cho các nước tham chiến.;D. Mĩ ở xa chiến trường và không bị chiến tranh tàn phá.;B
4;Câu 24; Sự kiện nào sau đây đánh dấu thời cơ cách mạng để Đảng Cộng sản Đông Dương quyết định phát động Tổng khởi nghĩa giành chính quyền trong cả nước (8 - 1945)?;A. Chính phủ Pháp đầu hàng phát xít Đức.;B. Chính phủ Nhật đầu hàng Đồng minh không điều kiện.;C. Mặt trận Nhân dân Pháp lên cầm quyền.;D, Đại hội lần thứ VII Quốc tế Cộng sản họp ở Mát-xcơ-va.;B
4;Câu 25; Cuộc Tổng tuyển cử ngày 25 - 4 - 1976 đã bầu ra cơ quan quyền lực cao nhất, có quyền lập pháp tối cao của nước Việt Nam thống nhất là;A. Quốc hội.;B. Mặt trận Tổ quốc,;C. Chính phủ.;D. Hội đồng nhân dân.;A
4;Câu 26; Đông Dương Cộng sản đảng thành lập năm 1929 ở Việt Nam là một tổ chức theo khuynh hướng nào?;A. Vô sản;B. Dân chủ tư sản.;C. Phong kiến.;D. Cải lương.;A
4;Câu 27; Chiến dịch nào đánh dấu kết thúc thắng lợi của cuộc Tổng tiến công và nổi dậy Xuân 1975?;A. Chiến dịch Tây Nguyên.;B. Chiến dịch Quảng Trị.;C. Chiến dịch Huế - Đà Nẵng.;D. Chiến dịch Hồ Chí Minh. ;D
4;Câu 28; Hiện nay, trụ sở của Hiệp hội các quốc gia Đông Nam Á (ASEAN) đặt ở thành phố nào?;A. Gia-các-ta (In-đô-nê-xi-a).;B. Viêng Chăn (Lào).;C. Phnôm Pênh (Cam-pu-chia).;D, Hà Nội (Việt Nam).;A
4;Câu 29; Sau đại thắng Xuân 1975, việc hoàn thành thống nhất đất nước về mặt nhà nước ở Việt Nam được đánh dấu bằng kết quả của;A. Hội nghị Hiệp thương chính trị thống nhất đất nước (tháng 11 - 1975).;B. Hội nghị Ban chấp hành Trung ương Đảng lần thứ 24 (tháng 9 - 1975).;C. Đại hội đại biểu toàn quốc lần thứ VI của Đảng (tháng 12 - 1986).;D. kì họp thứ nhất Quốc hội khóa VI (tháng 6,7 - 1976). ;D
4;Câu 30 ( Kết Thúc ); Trong bối cảnh Chiến tranh lạnh, sự ra đời của tổ chức nào chứng tỏ các nước Tây Âu liên minh) chặt chẽ với Mĩ về quân sự?;A. Cộng đồng than - thép châu Âu.;B. Cộng đồng kinh tế châu Âu (EEC).;C. Tổ chức Hiệp ước Vác-sa-va.;D. Khối quân sự Bắc Đại Tây Dương (NATO).;D
5;Câu 1; Phát xít Nhật đầu hàng thì quân Nhật ở Đông Dương cũng bị tê liệt, chính phủ tay sai thân Nhật Trần Trọng Kim hoang mang cực độ. Đây là thời cơ ngàn năm có một cho nhân dân ta giành độc lập. Đó là hoàn cảnh vô cùng thuận lợi cho;A. Hướng ứng chỉ thị “ Nhật- Pháp bắn nhau và hành động của chúng ta”.;B. Cao trào kháng Nhật cứu nước.;C. Phá kho thóc Nhật giải quyết nạn đói.;D. Đảng ta đứng đầu là Chủ tịch Hồ Chí Minh kịp thời phát lệnh Tổng khởi nghĩa trong cả nước.;D
5;Câu 2; Khó khăn nào là nghiêm trọng nhất đối với đất nước sau Cách mạng tháng Tám-1945?;A. Nạn đói, nạn dốt;B. Đế quốc và tay sai ở nước ta còn đông và mạnh.;C. Những tàn dư của chế độ thực dân phong kiến.;D. Chính quyền cách mạng mới thành lập còn non trẻ.;B
5;Câu 3; Từ cuối những năm 70 của thế kỉ XX, chủ nghĩa thực dân chỉ còn tồn tại dưới hình thức nào?;A. Chủ nghĩa thực dân kiểu cũ.;B. Chủ nghĩa thực dân kiểu mới.;C. Chế độ phân biệt chủng tộc.;D. Chế độ thực dân.;B
5;Câu 4; Hành động nghiêm trọng trắng trợn nhất thể hiện thực dân Pháp đã bội ước tiến công ta?;A. 18/12/1946 Pháp gửi tối hậu thư đòi Chính phủ hạ vũ khí đầu hàng.;B. Ở Bắc Bộ thực dân Pháp đánh chiếm Hải Phòng, Lạng Sơn.;C. Ở Hà Nội, thực dân Pháp liên tiếp gây những cuộc xung đột vũ trang.;D. Ở Nam Bộ và Trung Bộ, Pháp tập trung quân tiến công các cơ sở cách mạng của ta.;A
5;Câu 5; Nguồn gốc sâu xa của cách mạng công nghiệp thế kỉ XVIII-XIX và cách mạng khoa học công nghệ thế kỉ XX là;A. Yêu cầu của việc cải tiến vũ khí, sáng tạo vũ khí mới.;B. Yêu cầu chuẩn bị cho một cuộc chiến tranh hạt nhân.;C. Nhằm đáp ứng nhu cầu vật chất và tinh thần ngày càng đòi hỏi của cuộc sống con người.;D. Do sự bùng nổ dân số.;C
5;Câu 6; Chiến lược “ Chiến tranh cục bộ” , được sử dụng theo công thức nào?;A. Cuộc chiến tranh xâm lược thực dân mới, tiến hành bằng quân Ngụy là chủ yếu + vũ khí+ trang thiết bị hiện đại của Mĩ.;B. Cuộc chiến tranh xâm lược thực dân mới, tiến hành bằng quân Mĩ là chủ yếu + quân Ngụy + vũ khí + trang thiết bị hiện đại của Mĩ.;C. Cuộc chiến tranh xâm lược thực dân mới, tiến hành bằng lực lượng quân đội Mĩ + quân đồng minh + quân Ngụy + trang thiết bị hiện đại của Mĩ.;D. Cuộc chiến tranh xâm lược thực dân mới, tiến hành bằng lực lượng quân đội Mĩ + quân đồng minh+ trang thiết bị hiện đại của Mĩ.;C
5;Câu 7; Đường lối đổi mới của Đảng được đề ra đầu tiên ở Đại hội nào?;A. Đại hội IV (12-1976);B. Đại hội V (3-1981);C. Đại hội VI (12-1986);D. Đại hội VII (6-1991);C
5;Câu 8; Vì sao sau Chiến tranh thế giới thứ hai, Mĩ La-tinh được mệnh danh là “ Đại lục bùng cháy”?;A. Ở đây thường xuyên xảy ra cháy rừng;B. Ở đây các nước đế quốc tấn công vào nước Mĩ;C. Ở đây có cuộc cách mạng nổi tiếng Cu Ba bùng nổ;D. Ở đây nhân dân đã đứng lên đấu tranh chống đế quốc Mĩ.;D
5;Câu 9; Đảng, Chính Phủ và Chủ tích Hồ Chí Minh kêu gọi đồng bào thực hiện “ Tuần lễ vàng”, “ Quỹ độc lập” nhằm mục đích gì?;A. Quyên góp vàng, bạc để xây dựng đất nước;B. Giải quyết khó khăn về tài chính của đất nước;C. Quyên góp tiền, để xây dựng đất nước;D. Để hỗ trợ việc giải quyết nạn đói;B
5;Câu 10; Sau Chiến tranh thế giới thứ nhất, những sự kiện nào trên thế giới ảnh hưởng đến cách mạng Việt Nam?;A. Thành công của cách mạng tháng Mười Nga (1917), sự thành lập Quốc tế Cộng sản (2/1919);B. Phong trào giải phóng dân tộc ở các nước Á, Phi, Mĩ La-tinh .;C. Hội nghị Véc-xai.;D. Sự ra đời của các Đảng Cộng sản ở các nước Châu Âu.;A
5;Câu 11; Thắng lợi của quân dân miền Bắc trong cuộc chiến đấu chống chiến tranh phá hoại lần thứ nhất của đế quốc Mĩ đã có tác dụng như thế nào đối với cuộc kháng chiến chống Mĩ cứu nước của nhân dân ta?;A. Buộc Mĩ phải rút quân Mĩ và quân chư hầu của Mĩ về nước.;B. Khẳng định quyết tâm chống Mĩ cứu nước của nhân dân ta, góp phần làm lung lay ý chí xâm lược của Mĩ;C. Buộc Mĩ phải chấp nhận đàm phán với ta ở Pari.;D. Buộc Mĩ phải chấp nhận ký kết Hiệp định Pari.;B
5;Câu 12; Tác phẩm nào tập hợp những bài giảng chính trị của Nguyễn Ái Quốc trang bị lý luận cách mạng giải phóng dân tộc?;A. Bản án chế độ thực dân Pháp.;B. Con rồng tre.;C. Đường Kách mệnh;D. Những trò lố của Va-ren và Phan Bội Châu.;C
